"testdat.Cust_id","Active_Customer"
"F29259",-1
"F29260",-1
"F29261",-1
"F29262",-1
"F29263",-1
"F29264",-1
"F29265",-1
"F29266",-1
"F29267",-1
"F29268",-1
"F29269",-1
"F29270",-1
"F29271",-1
"F29272",-1
"F29273",-1
"F29274",-1
"F29275",-1
"F29276",-1
"F29277",-1
"F29278",-1
"F29279",-1
"F29280",-1
"F29281",-1
"F29282",-1
"F29283",-1
"F29284",-1
"F29285",-1
"F29286",-1
"F29287",-1
"F29288",-1
"F29289",-1
"F29290",-1
"F29291",-1
"F29292",-1
"F29293",-1
"F29294",-1
"F29295",-1
"F29296",-1
"F29297",-1
"F29298",-1
"F29299",-1
"F29300",-1
"F29301",-1
"F29302",-1
"F29303",-1
"F29304",-1
"F29305",-1
"F29306",-1
"F29307",-1
"F29308",-1
"F29309",-1
"F29310",-1
"F29311",-1
"F29312",-1
"F29313",-1
"F29314",-1
"F29315",-1
"F29316",-1
"F29317",-1
"F29318",-1
"F29319",-1
"F29320",-1
"F29321",-1
"F29322",-1
"F29323",-1
"F29324",-1
"F29325",-1
"F29326",-1
"F29327",-1
"F29328",-1
"F29329",-1
"F29330",-1
"F29331",-1
"F29332",-1
"F29333",-1
"F29334",-1
"F29335",-1
"F29336",-1
"F29337",-1
"F29338",-1
"F29339",-1
"F29340",-1
"F29341",-1
"F29342",-1
"F29343",-1
"F29344",-1
"F29345",-1
"F29346",-1
"F29347",-1
"F29348",-1
"F29349",-1
"F29350",-1
"F29351",-1
"F29352",-1
"F29353",-1
"F29354",-1
"F29355",-1
"F29356",-1
"F29357",-1
"F29358",-1
"F29359",-1
"F29360",-1
"F29361",-1
"F29362",-1
"F29363",-1
"F29364",-1
"F29365",-1
"F29366",-1
"F29367",-1
"F29368",-1
"F29369",-1
"F29370",-1
"F29371",-1
"F29372",-1
"F29373",-1
"F29374",-1
"F29375",-1
"F29376",-1
"F29377",-1
"F29378",-1
"F29379",-1
"F29380",-1
"F29381",-1
"F29382",-1
"F29383",-1
"F29384",-1
"F29385",-1
"F29386",-1
"F29387",-1
"F29388",-1
"F29389",-1
"F29390",-1
"F29391",-1
"F29392",-1
"F29393",-1
"F29394",-1
"F29395",-1
"F29396",-1
"F29397",-1
"F29398",-1
"F29399",-1
"F29400",-1
"F29401",-1
"F29402",-1
"F29403",-1
"F29404",-1
"F29405",-1
"F29406",-1
"F29407",-1
"F29408",-1
"F29409",-1
"F29410",-1
"F29411",-1
"F29412",-1
"F29413",-1
"F29414",-1
"F29415",-1
"F29416",-1
"F29417",-1
"F29418",-1
"F29419",-1
"F29420",-1
"F29421",-1
"F29422",-1
"F29423",-1
"F29424",-1
"F29425",-1
"F29426",-1
"F29427",-1
"F29428",-1
"F29429",-1
"F29430",-1
"F29431",-1
"F29432",-1
"F29433",-1
"F29434",-1
"F29435",-1
"F29436",-1
"F29437",-1
"F29438",-1
"F29439",-1
"F29440",-1
"F29441",-1
"F29442",-1
"F29443",-1
"F29444",-1
"F29445",-1
"F29446",-1
"F29447",-1
"F29448",-1
"F29449",-1
"F29450",-1
"F29451",-1
"F29452",-1
"F29453",-1
"F29454",-1
"F29455",-1
"F29456",-1
"F29457",-1
"F29458",-1
"F29459",-1
"F29460",-1
"F29461",-1
"F29462",-1
"F29463",-1
"F29464",-1
"F29465",-1
"F29466",-1
"F29467",-1
"F29468",-1
"F29469",-1
"F29470",-1
"F29471",-1
"F29472",-1
"F29473",-1
"F29474",-1
"F29475",-1
"F29476",-1
"F29477",-1
"F29478",-1
"F29479",-1
"F29480",-1
"F29481",-1
"F29482",-1
"F29483",-1
"F29484",-1
"F29485",-1
"F29486",-1
"F29487",-1
"F29488",-1
"F29489",-1
"F29490",-1
"F29491",-1
"F29492",-1
"F29493",-1
"F29494",-1
"F29495",-1
"F29496",-1
"F29497",-1
"F29498",-1
"F29499",-1
"F29500",-1
"F29501",-1
"F29502",-1
"F29503",-1
"F29504",-1
"F29505",-1
"F29506",-1
"F29507",-1
"F29508",-1
"F29509",-1
"F29510",-1
"F29511",-1
"F29512",-1
"F29513",-1
"F29514",-1
"F29515",-1
"F29516",-1
"F29517",-1
"F29518",-1
"F29519",-1
"F29520",-1
"F29521",-1
"F29522",-1
"F29523",-1
"F29524",-1
"F29525",-1
"F29526",-1
"F29527",-1
"F29528",-1
"F29529",-1
"F29530",-1
"F29531",-1
"F29532",-1
"F29533",-1
"F29534",-1
"F29535",-1
"F29536",-1
"F29537",-1
"F29538",-1
"F29539",-1
"F29540",-1
"F29541",-1
"F29542",-1
"F29543",-1
"F29544",-1
"F29545",-1
"F29546",-1
"F29547",-1
"F29548",-1
"F29549",-1
"F29550",-1
"F29551",-1
"F29552",-1
"F29553",-1
"F29554",-1
"F29555",-1
"F29556",-1
"F29557",-1
"F29558",-1
"F29559",-1
"F29560",-1
"F29561",-1
"F29562",-1
"F29563",-1
"F29564",-1
"F29565",-1
"F29566",-1
"F29567",-1
"F29568",-1
"F29569",-1
"F29570",-1
"F29571",-1
"F29572",-1
"F29573",-1
"F29574",-1
"F29575",-1
"F29576",-1
"F29577",-1
"F29578",-1
"F29579",-1
"F29580",-1
"F29581",-1
"F29582",-1
"F29583",-1
"F29584",-1
"F29585",-1
"F29586",-1
"F29587",-1
"F29588",-1
"F29589",-1
"F29590",-1
"F29591",-1
"F29592",-1
"F29593",-1
"F29594",-1
"F29595",-1
"F29596",-1
"F29597",-1
"F29598",-1
"F29599",-1
"F29600",-1
"F29601",-1
"F29602",-1
"F29603",-1
"F29604",-1
"F29605",-1
"F29606",-1
"F29607",-1
"F29608",-1
"F29609",-1
"F29610",-1
"F29611",-1
"F29612",-1
"F29613",-1
"F29614",-1
"F29615",-1
"F29616",-1
"F29617",-1
"F29618",-1
"F29619",-1
"F29620",-1
"F29621",-1
"F29622",-1
"F29623",-1
"F29624",-1
"F29625",-1
"F29626",-1
"F29627",-1
"F29628",-1
"F29629",-1
"F29630",-1
"F29631",-1
"F29632",-1
"F29633",-1
"F29634",-1
"F29635",-1
"F29636",-1
"F29637",-1
"F29638",-1
"F29639",-1
"F29640",-1
"F29641",-1
"F29642",-1
"F29643",-1
"F29644",-1
"F29645",-1
"F29646",-1
"F29647",-1
"F29648",-1
"F29649",-1
"F29650",-1
"F29651",-1
"F29652",-1
"F29653",-1
"F29654",-1
"F29655",-1
"F29656",-1
"F29657",-1
"F29658",-1
"F29659",-1
"F29660",-1
"F29661",-1
"F29662",-1
"F29663",-1
"F29664",-1
"F29665",-1
"F29666",-1
"F29667",-1
"F29668",-1
"F29669",-1
"F29670",-1
"F29671",-1
"F29672",-1
"F29673",-1
"F29674",-1
"F29675",-1
"F29676",-1
"F29677",-1
"F29678",-1
"F29679",-1
"F29680",-1
"F29681",-1
"F29682",-1
"F29683",-1
"F29684",-1
"F29685",-1
"F29686",-1
"F29687",-1
"F29688",-1
"F29689",-1
"F29690",-1
"F29691",-1
"F29692",-1
"F29693",-1
"F29694",-1
"F29695",-1
"F29696",-1
"F29697",-1
"F29698",-1
"F29699",-1
"F29700",-1
"F29701",-1
"F29702",-1
"F29703",-1
"F29704",-1
"F29705",-1
"F29706",-1
"F29707",-1
"F29708",-1
"F29709",-1
"F29710",-1
"F29711",-1
"F29712",-1
"F29713",-1
"F29714",-1
"F29715",-1
"F29716",-1
"F29717",-1
"F29718",-1
"F29719",-1
"F29720",-1
"F29721",-1
"F29722",-1
"F29723",-1
"F29724",-1
"F29725",-1
"F29726",-1
"F29727",-1
"F29728",-1
"F29729",-1
"F29730",-1
"F29731",-1
"F29732",-1
"F29733",-1
"F29734",-1
"F29735",-1
"F29736",-1
"F29737",-1
"F29738",-1
"F29739",-1
"F29740",-1
"F29741",-1
"F29742",-1
"F29743",-1
"F29744",-1
"F29745",-1
"F29746",-1
"F29747",-1
"F29748",-1
"F29749",-1
"F29750",-1
"F29751",-1
"F29752",-1
"F29753",-1
"F29754",-1
"F29755",-1
"F29756",-1
"F29757",-1
"F29758",-1
"F29759",-1
"F29760",-1
"F29761",-1
"F29762",-1
"F29763",-1
"F29764",-1
"F29765",-1
"F29766",-1
"F29767",-1
"F29768",-1
"F29769",-1
"F29770",-1
"F29771",-1
"F29772",-1
"F29773",-1
"F29774",-1
"F29775",-1
"F29776",-1
"F29777",-1
"F29778",-1
"F29779",-1
"F29780",-1
"F29781",-1
"F29782",-1
"F29783",-1
"F29784",-1
"F29785",-1
"F29786",-1
"F29787",-1
"F29788",-1
"F29789",-1
"F29790",-1
"F29791",-1
"F29792",-1
"F29793",-1
"F29794",-1
"F29795",-1
"F29796",-1
"F29797",-1
"F29798",-1
"F29799",-1
"F29800",-1
"F29801",-1
"F29802",-1
"F29803",-1
"F29804",-1
"F29805",-1
"F29806",-1
"F29807",-1
"F29808",-1
"F29809",-1
"F29810",-1
"F29811",-1
"F29812",-1
"F29813",-1
"F29814",-1
"F29815",-1
"F29816",-1
"F29817",-1
"F29818",-1
"F29819",-1
"F29820",-1
"F29821",-1
"F29822",-1
"F29823",-1
"F29824",-1
"F29825",-1
"F29826",-1
"F29827",-1
"F29828",-1
"F29829",-1
"F29830",-1
"F29831",-1
"F29832",-1
"F29833",-1
"F29834",-1
"F29835",-1
"F29836",-1
"F29837",-1
"F29838",-1
"F29839",-1
"F29840",-1
"F29841",-1
"F29842",-1
"F29843",-1
"F29844",-1
"F29845",-1
"F29846",-1
"F29847",-1
"F29848",-1
"F29849",-1
"F29850",-1
"F29851",-1
"F29852",-1
"F29853",-1
"F29854",-1
"F29855",-1
"F29856",-1
"F29857",-1
"F29858",-1
"F29859",-1
"F29860",-1
"F29861",-1
"F29862",-1
"F29863",-1
"F29864",-1
"F29865",-1
"F29866",-1
"F29867",-1
"F29868",-1
"F29869",-1
"F29870",-1
"F29871",-1
"F29872",-1
"F29873",-1
"F29874",-1
"F29875",-1
"F29876",-1
"F29877",-1
"F29878",-1
"F29879",-1
"F29880",-1
"F29881",-1
"F29882",-1
"F29883",-1
"F29884",-1
"F29885",-1
"F29886",-1
"F29887",-1
"F29888",-1
"F29889",-1
"F29890",-1
"F29891",-1
"F29892",-1
"F29893",-1
"F29894",-1
"F29895",-1
"F29896",-1
"F29897",-1
"F29898",-1
"F29899",-1
"F29900",-1
"F29901",-1
"F29902",-1
"F29903",-1
"F29904",-1
"F29905",-1
"F29906",-1
"F29907",-1
"F29908",-1
"F29909",-1
"F29910",-1
"F29911",-1
"F29912",-1
"F29913",-1
"F29914",-1
"F29915",-1
"F29916",-1
"F29917",-1
"F29918",-1
"F29919",-1
"F29920",-1
"F29921",-1
"F29922",-1
"F29923",-1
"F29924",-1
"F29925",-1
"F29926",-1
"F29927",-1
"F29928",-1
"F29929",-1
"F29930",-1
"F29931",-1
"F29932",-1
"F29933",-1
"F29934",-1
"F29935",-1
"F29936",-1
"F29937",-1
"F29938",-1
"F29939",-1
"F29940",-1
"F29941",-1
"F29942",-1
"F29943",-1
"F29944",-1
"F29945",-1
"F29946",-1
"F29947",-1
"F29948",-1
"F29949",-1
"F29950",-1
"F29951",-1
"F29952",-1
"F29953",-1
"F29954",-1
"F29955",-1
"F29956",-1
"F29957",-1
"F29958",-1
"F29959",-1
"F29960",-1
"F29961",-1
"F29962",-1
"F29963",-1
"F29964",-1
"F29965",-1
"F29966",-1
"F29967",-1
"F29968",-1
"F29969",-1
"F29970",-1
"F29971",-1
"F29972",-1
"F29973",-1
"F29974",-1
"F29975",-1
"F29976",-1
"F29977",-1
"F29978",-1
"F29979",-1
"F29980",-1
"F29981",-1
"F29982",-1
"F29983",-1
"F29984",-1
"F29985",-1
"F29986",-1
"F29987",-1
"F29988",-1
"F29989",-1
"F29990",-1
"F29991",-1
"F29992",-1
"F29993",-1
"F29994",-1
"F29995",-1
"F29996",-1
"F29997",-1
"F29998",-1
"F29999",-1
"F30000",-1
"F30001",-1
"F30002",-1
"F30003",-1
"F30004",-1
"F30005",-1
"F30006",-1
"F30007",-1
"F30008",-1
"F30009",-1
"F30010",-1
"F30011",-1
"F30012",-1
"F30013",-1
"F30014",-1
"F30015",-1
"F30016",-1
"F30017",-1
"F30018",-1
"F30019",-1
"F30020",-1
"F30021",-1
"F30022",-1
"F30023",-1
"F30024",-1
"F30025",-1
"F30026",-1
"F30027",-1
"F30028",-1
"F30029",-1
"F30030",-1
"F30031",-1
"F30032",-1
"F30033",-1
"F30034",-1
"F30035",-1
"F30036",-1
"F30037",-1
"F30038",-1
"F30039",-1
"F30040",-1
"F30041",-1
"F30042",-1
"F30043",-1
"F30044",-1
"F30045",-1
"F30046",-1
"F30047",-1
"F30048",-1
"F30049",-1
"F30050",-1
"F30051",-1
"F30052",-1
"F30053",-1
"F30054",-1
"F30055",-1
"F30056",-1
"F30057",-1
"F30058",-1
"F30059",-1
"F30060",-1
"F30061",-1
"F30062",-1
"F30063",-1
"F30064",-1
"F30065",-1
"F30066",-1
"F30067",-1
"F30068",-1
"F30069",-1
"F30070",-1
"F30071",-1
"F30072",-1
"F30073",-1
"F30074",-1
"F30075",-1
"F30076",-1
"F30077",-1
"F30078",-1
"F30079",-1
"F30080",-1
"F30081",-1
"F30082",-1
"F30083",-1
"F30084",-1
"F30085",-1
"F30086",-1
"F30087",-1
"F30088",-1
"F30089",-1
"F30090",-1
"F30091",-1
"F30092",-1
"F30093",-1
"F30094",-1
"F30095",-1
"F30096",-1
"F30097",-1
"F30098",-1
"F30099",-1
"F30100",-1
"F30101",-1
"F30102",-1
"F30103",-1
"F30104",-1
"F30105",-1
"F30106",-1
"F30107",-1
"F30108",-1
"F30109",-1
"F30110",-1
"F30111",-1
"F30112",-1
"F30113",-1
"F30114",-1
"F30115",-1
"F30116",-1
"F30117",-1
"F30118",-1
"F30119",-1
"F30120",-1
"F30121",-1
"F30122",-1
"F30123",-1
"F30124",-1
"F30125",-1
"F30126",-1
"F30127",-1
"F30128",-1
"F30129",-1
"F30130",-1
"F30131",-1
"F30132",-1
"F30133",-1
"F30134",-1
"F30135",-1
"F30136",-1
"F30137",-1
"F30138",-1
"F30139",-1
"F30140",-1
"F30141",-1
"F30142",-1
"F30143",-1
"F30144",-1
"F30145",-1
"F30146",-1
"F30147",-1
"F30148",-1
"F30149",-1
"F30150",-1
"F30151",-1
"F30152",-1
"F30153",-1
"F30154",-1
"F30155",-1
"F30156",-1
"F30157",-1
"F30158",-1
"F30159",-1
"F30160",-1
"F30161",-1
"F30162",-1
"F30163",-1
"F30164",-1
"F30165",-1
"F30166",-1
"F30167",-1
"F30168",-1
"F30169",-1
"F30170",-1
"F30171",-1
"F30172",-1
"F30173",-1
"F30174",-1
"F30175",-1
"F30176",-1
"F30177",-1
"F30178",-1
"F30179",-1
"F30180",-1
"F30181",-1
"F30182",-1
"F30183",-1
"F30184",-1
"F30185",-1
"F30186",-1
"F30187",-1
"F30188",-1
"F30189",-1
"F30190",-1
"F30191",-1
"F30192",-1
"F30193",-1
"F30194",-1
"F30195",-1
"F30196",-1
"F30197",-1
"F30198",-1
"F30199",-1
"F30200",-1
"F30201",-1
"F30202",-1
"F30203",-1
"F30204",-1
"F30205",-1
"F30206",-1
"F30207",-1
"F30208",-1
"F30209",-1
"F30210",-1
"F30211",-1
"F30212",-1
"F30213",-1
"F30214",-1
"F30215",-1
"F30216",-1
"F30217",-1
"F30218",-1
"F30219",-1
"F30220",-1
"F30221",-1
"F30222",-1
"F30223",-1
"F30224",-1
"F30225",-1
"F30226",-1
"F30227",-1
"F30228",-1
"F30229",-1
"F30230",-1
"F30231",-1
"F30232",-1
"F30233",-1
"F30234",-1
"F30235",-1
"F30236",-1
"F30237",-1
"F30238",-1
"F30239",-1
"F30240",-1
"F30241",-1
"F30242",-1
"F30243",-1
"F30244",-1
"F30245",-1
"F30246",-1
"F30247",-1
"F30248",-1
"F30249",-1
"F30250",-1
"F30251",-1
"F30252",-1
"F30253",-1
"F30254",-1
"F30255",-1
"F30256",-1
"F30257",-1
"F30258",-1
"F30259",-1
"F30260",-1
"F30261",-1
"F30262",-1
"F30263",-1
"F30264",-1
"F30265",-1
"F30266",-1
"F30267",-1
"F30268",-1
"F30269",-1
"F30270",-1
"F30271",-1
"F30272",-1
"F30273",-1
"F30274",-1
"F30275",-1
"F30276",-1
"F30277",-1
"F30278",-1
"F30279",-1
"F30280",-1
"F30281",-1
"F30282",-1
"F30283",-1
"F30284",-1
"F30285",-1
"F30286",-1
"F30287",-1
"F30288",-1
"F30289",-1
"F30290",-1
"F30291",-1
"F30292",-1
"F30293",-1
"F30294",-1
"F30295",-1
"F30296",-1
"F30297",-1
"F30298",-1
"F30299",-1
"F30300",-1
"F30301",-1
"F30302",-1
"F30303",-1
"F30304",-1
"F30305",-1
"F30306",-1
"F30307",-1
"F30308",-1
"F30309",-1
"F30310",-1
"F30311",-1
"F30312",-1
"F30313",-1
"F30314",-1
"F30315",-1
"F30316",-1
"F30317",-1
"F30318",-1
"F30319",-1
"F30320",-1
"F30321",-1
"F30322",-1
"F30323",-1
"F30324",-1
"F30325",-1
"F30326",-1
"F30327",-1
"F30328",-1
"F30329",-1
"F30330",-1
"F30331",-1
"F30332",-1
"F30333",-1
"F30334",-1
"F30335",-1
"F30336",-1
"F30337",-1
"F30338",-1
"F30339",-1
"F30340",-1
"F30341",-1
"F30342",-1
"F30343",-1
"F30344",-1
"F30345",-1
"F30346",-1
"F30347",-1
"F30348",-1
"F30349",-1
"F30350",-1
"F30351",-1
"F30352",-1
"F30353",-1
"F30354",-1
"F30355",-1
"F30356",-1
"F30357",-1
"F30358",-1
"F30359",-1
"F30360",-1
"F30361",-1
"F30362",-1
"F30363",-1
"F30364",-1
"F30365",-1
"F30366",-1
"F30367",-1
"F30368",-1
"F30369",-1
"F30370",-1
"F30371",-1
"F30372",-1
"F30373",-1
"F30374",-1
"F30375",-1
"F30376",-1
"F30377",-1
"F30378",-1
"F30379",-1
"F30380",-1
"F30381",-1
"F30382",-1
"F30383",-1
"F30384",-1
"F30385",-1
"F30386",-1
"F30387",-1
"F30388",-1
"F30389",-1
"F30390",-1
"F30391",-1
"F30392",-1
"F30393",-1
"F30394",-1
"F30395",-1
"F30396",-1
"F30397",-1
"F30398",-1
"F30399",-1
"F30400",-1
"F30401",-1
"F30402",-1
"F30403",-1
"F30404",-1
"F30405",-1
"F30406",-1
"F30407",-1
"F30408",-1
"F30409",-1
"F30410",-1
"F30411",-1
"F30412",-1
"F30413",-1
"F30414",-1
"F30415",-1
"F30416",-1
"F30417",-1
"F30418",-1
"F30419",-1
"F30420",-1
"F30421",-1
"F30422",-1
"F30423",-1
"F30424",-1
"F30425",-1
"F30426",-1
"F30427",-1
"F30428",-1
"F30429",-1
"F30430",-1
"F30431",-1
"F30432",-1
"F30433",-1
"F30434",-1
"F30435",-1
"F30436",-1
"F30437",-1
"F30438",-1
"F30439",-1
"F30440",-1
"F30441",-1
"F30442",-1
"F30443",-1
"F30444",-1
"F30445",-1
"F30446",-1
"F30447",-1
"F30448",-1
"F30449",-1
"F30450",-1
"F30451",-1
"F30452",-1
"F30453",-1
"F30454",-1
"F30455",-1
"F30456",-1
"F30457",-1
"F30458",-1
"F30459",-1
"F30460",-1
"F30461",-1
"F30462",-1
"F30463",-1
"F30464",-1
"F30465",-1
"F30466",-1
"F30467",-1
"F30468",-1
"F30469",-1
"F30470",-1
"F30471",-1
"F30472",-1
"F30473",-1
"F30474",-1
"F30475",-1
"F30476",-1
"F30477",-1
"F30478",-1
"F30479",-1
"F30480",-1
"F30481",-1
"F30482",-1
"F30483",-1
"F30484",-1
"F30485",-1
"F30486",-1
"F30487",-1
"F30488",-1
"F30489",-1
"F30490",-1
"F30491",-1
"F30492",-1
"F30493",-1
"F30494",-1
"F30495",-1
"F30496",-1
"F30497",-1
"F30498",-1
"F30499",-1
"F30500",-1
"F30501",-1
"F30502",-1
"F30503",-1
"F30504",-1
"F30505",-1
"F30506",-1
"F30507",-1
"F30508",-1
"F30509",-1
"F30510",-1
"F30511",-1
"F30512",-1
"F30513",-1
"F30514",-1
"F30515",-1
"F30516",-1
"F30517",-1
"F30518",-1
"F30519",-1
"F30520",-1
"F30521",-1
"F30522",-1
"F30523",-1
"F30524",-1
"F30525",-1
"F30526",-1
"F30527",-1
"F30528",-1
"F30529",-1
"F30530",-1
"F30531",-1
"F30532",-1
"F30533",-1
"F30534",-1
"F30535",-1
"F30536",-1
"F30537",-1
"F30538",-1
"F30539",-1
"F30540",-1
"F30541",-1
"F30542",-1
"F30543",-1
"F30544",-1
"F30545",-1
"F30546",-1
"F30547",-1
"F30548",-1
"F30549",-1
"F30550",-1
"F30551",-1
"F30552",-1
"F30553",-1
"F30554",-1
"F30555",-1
"F30556",-1
"F30557",-1
"F30558",-1
"F30559",-1
"F30560",-1
"F30561",-1
"F30562",-1
"F30563",-1
"F30564",-1
"F30565",-1
"F30566",-1
"F30567",-1
"F30568",-1
"F30569",-1
"F30570",-1
"F30571",-1
"F30572",-1
"F30573",-1
"F30574",-1
"F30575",-1
"F30576",-1
"F30577",-1
"F30578",-1
"F30579",-1
"F30580",-1
"F30581",-1
"F30582",-1
"F30583",-1
"F30584",-1
"F30585",-1
"F30586",-1
"F30587",-1
"F30588",-1
"F30589",-1
"F30590",-1
"F30591",-1
"F30592",-1
"F30593",-1
"F30594",-1
"F30595",-1
"F30596",-1
"F30597",-1
"F30598",-1
"F30599",-1
"F30600",-1
"F30601",-1
"F30602",-1
"F30603",-1
"F30604",-1
"F30605",-1
"F30606",-1
"F30607",-1
"F30608",-1
"F30609",-1
"F30610",-1
"F30611",-1
"F30612",-1
"F30613",-1
"F30614",-1
"F30615",-1
"F30616",-1
"F30617",-1
"F30618",-1
"F30619",-1
"F30620",-1
"F30621",-1
"F30622",-1
"F30623",-1
"F30624",-1
"F30625",-1
"F30626",-1
"F30627",-1
"F30628",-1
"F30629",-1
"F30630",-1
"F30631",-1
"F30632",-1
"F30633",-1
"F30634",-1
"F30635",-1
"F30636",-1
"F30637",-1
"F30638",-1
"F30639",-1
"F30640",-1
"F30641",-1
"F30642",-1
"F30643",-1
"F30644",-1
"F30645",-1
"F30646",-1
"F30647",-1
"F30648",-1
"F30649",-1
"F30650",-1
"F30651",-1
"F30652",-1
"F30653",-1
"F30654",-1
"F30655",-1
"F30656",-1
"F30657",-1
"F30658",-1
"F30659",-1
"F30660",-1
"F30661",-1
"F30662",-1
"F30663",-1
"F30664",-1
"F30665",-1
"F30666",-1
"F30667",-1
"F30668",-1
"F30669",-1
"F30670",-1
"F30671",-1
"F30672",-1
"F30673",-1
"F30674",-1
"F30675",-1
"F30676",-1
"F30677",-1
"F30678",-1
"F30679",-1
"F30680",-1
"F30681",-1
"F30682",-1
"F30683",-1
"F30684",-1
"F30685",-1
"F30686",-1
"F30687",-1
"F30688",-1
"F30689",-1
"F30690",-1
"F30691",-1
"F30692",-1
"F30693",-1
"F30694",-1
"F30695",-1
"F30696",-1
"F30697",-1
"F30698",-1
"F30699",-1
"F30700",-1
"F30701",-1
"F30702",-1
"F30703",-1
"F30704",-1
"F30705",-1
"F30706",-1
"F30707",-1
"F30708",-1
"F30709",-1
"F30710",-1
"F30711",-1
"F30712",-1
"F30713",-1
"F30714",-1
"F30715",-1
"F30716",-1
"F30717",-1
"F30718",-1
"F30719",-1
"F30720",-1
"F30721",-1
"F30722",-1
"F30723",-1
"F30724",-1
"F30725",-1
"F30726",-1
"F30727",-1
"F30728",-1
"F30729",-1
"F30730",-1
"F30731",-1
"F30732",-1
"F30733",-1
"F30734",-1
"F30735",-1
"F30736",-1
"F30737",-1
"F30738",-1
"F30739",-1
"F30740",-1
"F30741",-1
"F30742",-1
"F30743",-1
"F30744",-1
"F30745",-1
"F30746",-1
"F30747",-1
"F30748",-1
"F30749",-1
"F30750",-1
"F30751",-1
"F30752",-1
"F30753",-1
"F30754",-1
"F30755",-1
"F30756",-1
"F30757",-1
"F30758",-1
"F30759",-1
"F30760",-1
"F30761",-1
"F30762",-1
"F30763",-1
"F30764",-1
"F30765",-1
"F30766",-1
"F30767",-1
"F30768",-1
"F30769",-1
"F30770",-1
"F30771",-1
"F30772",-1
"F30773",-1
"F30774",-1
"F30775",-1
"F30776",-1
"F30777",-1
"F30778",-1
"F30779",-1
"F30780",-1
"F30781",-1
"F30782",-1
"F30783",-1
"F30784",-1
"F30785",-1
"F30786",-1
"F30787",-1
"F30788",-1
"F30789",-1
"F30790",-1
"F30791",-1
"F30792",-1
"F30793",-1
"F30794",-1
"F30795",-1
"F30796",-1
"F30797",-1
"F30798",-1
"F30799",-1
"F30800",-1
"F30801",-1
"F30802",-1
"F30803",-1
"F30804",-1
"F30805",-1
"F30806",-1
"F30807",-1
"F30808",-1
"F30809",-1
"F30810",-1
"F30811",-1
"F30812",-1
"F30813",-1
"F30814",-1
"F30815",-1
"F30816",-1
"F30817",-1
"F30818",-1
"F30819",-1
"F30820",-1
"F30821",-1
"F30822",-1
"F30823",-1
"F30824",-1
"F30825",-1
"F30826",-1
"F30827",-1
"F30828",-1
"F30829",-1
"F30830",-1
"F30831",-1
"F30832",-1
"F30833",-1
"F30834",-1
"F30835",-1
"F30836",-1
"F30837",-1
"F30838",-1
"F30839",-1
"F30840",-1
"F30841",-1
"F30842",-1
"F30843",-1
"F30844",-1
"F30845",-1
"F30846",-1
"F30847",-1
"F30848",-1
"F30849",-1
"F30850",-1
"F30851",-1
"F30852",-1
"F30853",-1
"F30854",-1
"F30855",-1
"F30856",-1
"F30857",-1
"F30858",-1
"F30859",-1
"F30860",-1
"F30861",-1
"F30862",-1
"F30863",-1
"F30864",-1
"F30865",-1
"F30866",-1
"F30867",-1
"F30868",-1
"F30869",-1
"F30870",-1
"F30871",-1
"F30872",-1
"F30873",-1
"F30874",-1
"F30875",-1
"F30876",-1
"F30877",-1
"F30878",-1
"F30879",-1
"F30880",-1
"F30881",-1
"F30882",-1
"F30883",-1
"F30884",-1
"F30885",-1
"F30886",-1
"F30887",-1
"F30888",-1
"F30889",-1
"F30890",-1
"F30891",-1
"F30892",-1
"F30893",-1
"F30894",-1
"F30895",-1
"F30896",-1
"F30897",-1
"F30898",-1
"F30899",-1
"F30900",-1
"F30901",-1
"F30902",-1
"F30903",-1
"F30904",-1
"F30905",-1
"F30906",-1
"F30907",-1
"F30908",-1
"F30909",-1
"F30910",-1
"F30911",-1
"F30912",-1
"F30913",-1
"F30914",-1
"F30915",-1
"F30916",-1
"F30917",-1
"F30918",-1
"F30919",-1
"F30920",-1
"F30921",-1
"F30922",-1
"F30923",-1
"F30924",-1
"F30925",-1
"F30926",-1
"F30927",-1
"F30928",-1
"F30929",-1
"F30930",-1
"F30931",-1
"F30932",-1
"F30933",-1
"F30934",-1
"F30935",-1
"F30936",-1
"F30937",-1
"F30938",-1
"F30939",-1
"F30940",-1
"F30941",-1
"F30942",-1
"F30943",-1
"F30944",-1
"F30945",-1
"F30946",-1
"F30947",-1
"F30948",-1
"F30949",-1
"F30950",-1
"F30951",-1
"F30952",-1
"F30953",-1
"F30954",-1
"F30955",-1
"F30956",-1
"F30957",-1
"F30958",-1
"F30959",-1
"F30960",-1
"F30961",-1
"F30962",-1
"F30963",-1
"F30964",-1
"F30965",-1
"F30966",-1
"F30967",-1
"F30968",-1
"F30969",-1
"F30970",-1
"F30971",-1
"F30972",-1
"F30973",-1
"F30974",-1
"F30975",-1
"F30976",-1
"F30977",-1
"F30978",-1
"F30979",-1
"F30980",-1
"F30981",-1
"F30982",-1
"F30983",-1
"F30984",-1
"F30985",-1
"F30986",-1
"F30987",-1
"F30988",-1
"F30989",-1
"F30990",-1
"F30991",-1
"F30992",-1
"F30993",-1
"F30994",-1
"F30995",-1
"F30996",-1
"F30997",-1
"F30998",-1
"F30999",-1
"F31000",-1
"F31001",-1
"F31002",-1
"F31003",-1
"F31004",-1
"F31005",-1
