"Cust_id","Active_Customer","NA"
"F30918",0,0.482848674058914
"F30919",0,0.471076905727386
"F30920",0,0.481659352779388
"F30921",0,0.47561314702034
"F30922",0,0.494259566068649
"F30923",1,0.541571974754333
"F30924",0,0.481659352779388
"F30925",0,0.484786957502365
"F30926",0,0.496068626642227
"F30927",1,0.532326757907867
"F30928",1,0.516910672187805
"F30929",1,0.533480286598206
"F30930",1,0.543753921985626
"F30931",1,0.51523631811142
"F30932",0,0.483517110347748
"F30933",1,0.543753921985626
"F30934",0,0.472766548395157
"F30935",0,0.510807812213898
"F30936",0,0.513731718063354
"F30937",0,0.497120141983032
"F30938",1,0.533480286598206
"F30939",0,0.502993583679199
"F30940",0,0.487614840269089
"F30941",0,0.482015371322632
"F30942",0,0.481659352779388
"F30943",0,0.493370801210403
"F30944",0,0.495079666376114
"F30945",1,0.518167674541473
"F30946",1,0.51600706577301
"F30947",0,0.496521055698395
"F30948",0,0.482261180877686
"F30949",0,0.494993478059769
"F30950",0,0.497777611017227
"F30951",0,0.47561314702034
"F30952",0,0.495079666376114
"F30953",0,0.505906045436859
"F30954",0,0.487614840269089
"F30955",0,0.494259566068649
"F30956",0,0.470269650220871
"F30957",1,0.51600706577301
"F30958",0,0.47412434220314
"F30959",0,0.471587717533112
"F30960",0,0.500014066696167
"F30961",0,0.472755372524261
"F30962",1,0.533480286598206
"F30963",1,0.532326757907867
"F30964",0,0.472766548395157
"F30965",0,0.484786957502365
"F30966",0,0.473141938447952
"F30967",0,0.473949670791626
"F30968",0,0.487614840269089
"F30969",0,0.472766548395157
"F30970",0,0.484129905700684
"F30971",0,0.493370801210403
"F30972",0,0.482338964939117
"F30973",0,0.477113723754883
"F30974",0,0.484129905700684
"F30975",0,0.514339029788971
"F30976",1,0.541571974754333
"F30977",1,0.532706439495087
"F30978",1,0.518167674541473
"F30979",0,0.470444351434708
"F30980",1,0.51600706577301
"F30981",1,0.533480286598206
"F30982",0,0.514197945594788
"F30983",0,0.507437348365784
"F30984",0,0.481659352779388
"F30985",1,0.533480286598206
"F30986",0,0.495079666376114
"F30987",1,0.543753921985626
"F30988",1,0.543753921985626
"F30989",0,0.505003392696381
"F30990",0,0.511107861995697
"F30991",0,0.474908351898193
"F30992",0,0.495079666376114
"F30993",0,0.497272312641144
"F30994",0,0.482261180877686
"F30995",0,0.474908351898193
"F30996",0,0.495079666376114
"F30997",0,0.495079666376114
"F30998",0,0.500470161437988
"F30999",1,0.515328109264374
"F31000",0,0.470269650220871
"F31001",0,0.498522013425827
"F31002",0,0.484129905700684
"F31003",1,0.543753921985626
"F31004",1,0.533480286598206
"F31005",0,0.484129905700684
"F31006",0,0.492149233818054
"F31007",0,0.487550169229507
"F31008",0,0.492396354675293
"F31009",1,0.519324600696564
"F31010",0,0.482261180877686
"F31011",0,0.482261180877686
"F31012",1,0.51600706577301
"F31013",0,0.493984878063202
"F31014",0,0.514339029788971
"F31015",0,0.475547462701797
"F31016",0,0.474483102560043
"F31017",0,0.514323532581329
"F31018",0,0.484129905700684
"F31019",0,0.473847091197968
"F31020",0,0.514339029788971
"F31021",1,0.533480286598206
"F31022",0,0.494873702526093
"F31023",1,0.518167674541473
"F31024",0,0.498765885829926
"F31025",0,0.511444866657257
"F31026",1,0.541571974754333
"F31027",1,0.533480286598206
"F31028",0,0.482261180877686
"F31029",0,0.472766548395157
"F31030",0,0.493370801210403
"F31031",1,0.543753921985626
"F31032",0,0.47561314702034
"F31033",0,0.493984878063202
"F31034",1,0.516590058803558
"F31035",0,0.514339029788971
"F31036",1,0.518167674541473
"F31037",0,0.513874113559723
"F31038",0,0.514015138149261
"F31039",0,0.480699151754379
"F31040",0,0.496068626642227
"F31041",0,0.484129905700684
"F31042",0,0.513976454734802
"F31043",0,0.475729554891586
"F31044",1,0.518167674541473
"F31045",0,0.496068626642227
"F31046",0,0.512647390365601
"F31047",0,0.514339029788971
"F31048",0,0.514339029788971
"F31049",0,0.472766548395157
"F31050",0,0.473039984703064
"F31051",0,0.49713522195816
"F31052",0,0.50496232509613
"F31053",0,0.484129905700684
"F31054",1,0.543753921985626
"F31055",0,0.472766548395157
"F31056",0,0.495079666376114
"F31057",1,0.51600706577301
"F31058",0,0.484129905700684
"F31059",1,0.53098726272583
"F31060",1,0.543753921985626
"F31061",0,0.473141938447952
"F31062",0,0.507437348365784
"F31063",0,0.514074146747589
"F31064",0,0.495631992816925
"F31065",0,0.470444351434708
"F31066",0,0.473141938447952
"F31067",0,0.484129905700684
"F31068",1,0.543753921985626
"F31069",1,0.543753921985626
"F31070",1,0.533480286598206
"F31071",0,0.494259566068649
"F31072",0,0.514814496040344
"F31073",0,0.487614840269089
"F31074",1,0.533480286598206
"F31075",1,0.51600706577301
"F31076",0,0.472766548395157
"F31077",0,0.487614840269089
"F31078",1,0.531874597072601
"F31079",0,0.493984878063202
"F31080",0,0.484129905700684
"F31081",0,0.472755372524261
"F31082",0,0.470444351434708
"F31083",0,0.493589729070663
"F31084",0,0.472766548395157
"F31085",0,0.488763451576233
"F31086",0,0.492149233818054
"F31087",0,0.470269650220871
"F31088",0,0.474908351898193
"F31089",1,0.541571974754333
"F31090",0,0.484129905700684
"F31091",0,0.472755372524261
"F31092",1,0.51600706577301
"F31093",0,0.487614840269089
"F31094",0,0.485102385282516
"F31095",0,0.496068626642227
"F31096",0,0.504492938518524
"F31097",0,0.475915372371674
"F31098",0,0.47534117102623
"F31099",1,0.543753921985626
"F31100",0,0.512647390365601
"F31101",1,0.518167674541473
"F31102",1,0.51600706577301
"F31103",0,0.474654406309128
"F31104",0,0.512424111366272
"F31105",0,0.473039984703064
"F31106",1,0.541571974754333
"F31107",0,0.482261180877686
"F31108",1,0.533480286598206
"F31109",1,0.51587575674057
"F31110",1,0.515968024730682
"F31111",1,0.532706439495087
"F31112",0,0.492100208997726
"F31113",0,0.473847091197968
"F31114",0,0.509973108768463
"F31115",0,0.493984878063202
"F31116",0,0.472755372524261
"F31117",0,0.474908351898193
"F31118",0,0.470444351434708
"F31119",0,0.479487776756287
"F31120",0,0.474830210208893
"F31121",1,0.533480286598206
"F31122",0,0.473471075296402
"F31123",0,0.493370801210403
"F31124",0,0.487614840269089
"F31125",0,0.47412434220314
"F31126",0,0.473039984703064
"F31127",0,0.484129905700684
"F31128",0,0.495631992816925
"F31129",0,0.493370801210403
"F31130",0,0.511444866657257
"F31131",0,0.496521055698395
"F31132",0,0.471959054470062
"F31133",0,0.503472208976746
"F31134",0,0.47561314702034
"F31135",1,0.51587575674057
"F31136",0,0.470444351434708
"F31137",1,0.520396709442139
"F31138",1,0.51600706577301
"F31139",0,0.504062235355377
"F31140",0,0.472755372524261
"F31141",1,0.51600706577301
"F31142",0,0.472755372524261
"F31143",1,0.532326757907867
"F31144",0,0.493370801210403
"F31145",1,0.543753921985626
"F31146",1,0.532706439495087
"F31147",0,0.514339029788971
"F31148",0,0.47561314702034
"F31149",0,0.491691738367081
"F31150",0,0.470269650220871
"F31151",1,0.516590058803558
"F31152",1,0.51600706577301
"F31153",1,0.543753921985626
"F31154",0,0.472766548395157
"F31155",0,0.498639553785324
"F31156",0,0.472766548395157
"F31157",0,0.478880882263184
"F31158",0,0.497611314058304
"F31159",1,0.532706439495087
"F31160",1,0.543753921985626
"F31161",1,0.51600706577301
"F31162",1,0.51600706577301
"F31163",1,0.543753921985626
"F31164",0,0.47561314702034
"F31165",1,0.52547812461853
"F31166",0,0.475547462701797
"F31167",1,0.532706439495087
"F31168",1,0.529788374900818
"F31169",0,0.471076905727386
"F31170",1,0.518167674541473
"F31171",0,0.493963450193405
"F31172",0,0.498705238103867
"F31173",0,0.497777611017227
"F31174",0,0.482261180877686
"F31175",0,0.487614840269089
"F31176",0,0.498765885829926
"F31177",0,0.479487776756287
"F31178",0,0.495079666376114
"F31179",0,0.473998427391052
"F31180",0,0.472766548395157
"F31181",0,0.481659352779388
"F31182",1,0.51600706577301
"F31183",0,0.484129905700684
"F31184",0,0.506988823413849
"F31185",1,0.532706439495087
"F31186",0,0.493984878063202
"F31187",0,0.514339029788971
"F31188",0,0.482338964939117
"F31189",0,0.496913999319077
"F31190",0,0.472766548395157
"F31191",1,0.532326757907867
"F31192",0,0.474908351898193
"F31193",0,0.506923317909241
"F31194",1,0.541571974754333
"F31195",0,0.511057376861572
"F31196",1,0.533480286598206
"F31197",0,0.47316586971283
"F31198",1,0.541571974754333
"F31199",0,0.496068626642227
"F31200",0,0.474096834659576
"F31201",0,0.488763451576233
"F31202",0,0.498639553785324
"F31203",0,0.507437348365784
"F31204",0,0.474908351898193
"F31205",0,0.512638092041016
"F31206",0,0.473141938447952
"F31207",0,0.493984878063202
"F31208",0,0.47412434220314
"F31209",0,0.496722400188446
"F31210",0,0.47412434220314
"F31211",0,0.493984878063202
"F31212",1,0.520375192165375
"F31213",0,0.496521055698395
"F31214",0,0.473141938447952
"F31215",0,0.493370801210403
"F31216",1,0.51600706577301
"F31217",0,0.512638092041016
"F31218",0,0.50448739528656
"F31219",0,0.474908351898193
"F31220",0,0.504062235355377
"F31221",0,0.47561314702034
"F31222",1,0.533480286598206
"F31223",1,0.541571974754333
"F31224",0,0.514339029788971
"F31225",0,0.487614840269089
"F31226",1,0.541571974754333
"F31227",1,0.532706439495087
"F31228",0,0.472755372524261
"F31229",0,0.472755372524261
"F31230",0,0.482261180877686
"F31231",0,0.496130436658859
"F31232",0,0.474908351898193
"F31233",1,0.532706439495087
"F31234",0,0.47561314702034
"F31235",1,0.51600706577301
"F31236",0,0.482338964939117
"F31237",1,0.543753921985626
"F31238",0,0.474908351898193
"F31239",0,0.487614840269089
"F31240",0,0.473039984703064
"F31241",0,0.471076905727386
"F31242",0,0.472766548395157
"F31243",0,0.473949670791626
"F31244",0,0.47561314702034
"F31245",0,0.513731718063354
"F31246",1,0.515570223331451
"F31247",0,0.47412434220314
"F31248",0,0.484129905700684
"F31249",0,0.484129905700684
"F31250",0,0.493370801210403
"F31251",1,0.543753921985626
"F31252",1,0.515148222446442
"F31253",0,0.484129905700684
"F31254",0,0.513731718063354
"F31255",0,0.484129905700684
"F31256",0,0.482261180877686
"F31257",0,0.474908351898193
"F31258",0,0.48137828707695
"F31259",1,0.520375192165375
"F31260",1,0.518167674541473
"F31261",0,0.474908351898193
"F31262",0,0.496068626642227
"F31263",1,0.51600706577301
"F31264",0,0.474908351898193
"F31265",0,0.472766548395157
"F31266",1,0.543753921985626
"F31267",0,0.492396354675293
"F31268",1,0.518167674541473
"F31269",0,0.50044059753418
"F31270",0,0.494577616453171
"F31271",1,0.51587575674057
"F31272",0,0.497611314058304
"F31273",0,0.474830210208893
"F31274",0,0.486208617687225
"F31275",1,0.516083240509033
"F31276",0,0.513731718063354
"F31277",1,0.541571974754333
"F31278",0,0.513874113559723
"F31279",1,0.543753921985626
"F31280",0,0.498515367507935
"F31281",1,0.51600706577301
"F31282",0,0.507692456245422
"F31283",0,0.482338964939117
"F31284",0,0.503453195095062
"F31285",1,0.533480286598206
"F31286",0,0.472755372524261
"F31287",0,0.478880882263184
"F31288",0,0.497120141983032
"F31289",0,0.496521055698395
"F31290",0,0.494259566068649
"F31291",0,0.496521055698395
"F31292",1,0.533480286598206
"F31293",1,0.543753921985626
"F31294",0,0.50496232509613
"F31295",0,0.482338964939117
"F31296",0,0.473141938447952
"F31297",0,0.495516091585159
"F31298",0,0.500754714012146
"F31299",0,0.496504724025726
"F31300",0,0.484903126955032
"F31301",1,0.51600706577301
"F31302",0,0.482261180877686
"F31303",0,0.495079666376114
"F31304",0,0.510750412940979
"F31305",0,0.504492938518524
"F31306",0,0.513731718063354
"F31307",1,0.532326757907867
"F31308",0,0.486208617687225
"F31309",1,0.51600706577301
"F31310",1,0.541571974754333
"F31311",0,0.484129905700684
"F31312",0,0.496068626642227
"F31313",1,0.518167674541473
"F31314",0,0.502517521381378
"F31315",0,0.472755372524261
"F31316",1,0.533480286598206
"F31317",0,0.47412434220314
"F31318",0,0.473949670791626
"F31319",0,0.514814496040344
"F31320",0,0.494873702526093
"F31321",0,0.48137828707695
"F31322",0,0.493370801210403
"F31323",0,0.482261180877686
"F31324",0,0.498639553785324
"F31325",0,0.514814496040344
"F31326",0,0.514814496040344
"F31327",1,0.532075762748718
"F31328",0,0.496068626642227
"F31329",1,0.51600706577301
"F31330",1,0.541571974754333
"F31331",1,0.543753921985626
"F31332",0,0.487614840269089
"F31333",1,0.51600706577301
"F31334",0,0.512321710586548
"F31335",0,0.481659352779388
"F31336",0,0.513620257377625
"F31337",0,0.496521055698395
"F31338",0,0.473847091197968
"F31339",0,0.470269650220871
"F31340",1,0.543753921985626
"F31341",0,0.493984878063202
"F31342",0,0.482261180877686
"F31343",0,0.496130436658859
"F31344",1,0.543753921985626
"F31345",0,0.495079666376114
"F31346",0,0.495079666376114
"F31347",0,0.475547462701797
"F31348",0,0.472755372524261
"F31349",0,0.472755372524261
"F31350",1,0.532706439495087
"F31351",0,0.484129905700684
"F31352",0,0.472766548395157
"F31353",0,0.498170644044876
"F31354",0,0.506411731243134
"F31355",1,0.51600706577301
"F31356",0,0.497273743152618
"F31357",0,0.472755372524261
"F31358",0,0.502993583679199
"F31359",0,0.496521055698395
"F31360",1,0.533480286598206
"F31361",0,0.493370801210403
"F31362",0,0.503453195095062
"F31363",0,0.514814496040344
"F31364",0,0.487614840269089
"F31365",1,0.533480286598206
"F31366",0,0.484129905700684
"F31367",0,0.514477670192719
"F31368",0,0.508762896060944
"F31369",1,0.533480286598206
"F31370",0,0.470444351434708
"F31371",0,0.484129905700684
"F31372",1,0.518167674541473
"F31373",1,0.541571974754333
"F31374",0,0.481888115406036
"F31375",0,0.483134478330612
"F31376",1,0.529511392116547
"F31377",1,0.526092231273651
"F31378",1,0.543753921985626
"F31379",1,0.51600706577301
"F31380",0,0.482261180877686
"F31381",0,0.472766548395157
"F31382",0,0.512321710586548
"F31383",0,0.484129905700684
"F31384",0,0.482261180877686
"F31385",0,0.473550349473953
"F31386",0,0.503142058849335
"F31387",1,0.533480286598206
"F31388",1,0.51600706577301
"F31389",0,0.492149233818054
"F31390",0,0.511107861995697
"F31391",1,0.541571974754333
"F31392",0,0.484129905700684
"F31393",0,0.496068626642227
"F31394",0,0.472766548395157
"F31395",0,0.503590285778046
"F31396",0,0.482338964939117
"F31397",0,0.475291073322296
"F31398",0,0.475291073322296
"F31399",0,0.512053608894348
"F31400",1,0.51600706577301
"F31401",0,0.474654406309128
"F31402",0,0.473998427391052
"F31403",1,0.541571974754333
"F31404",1,0.515789926052094
"F31405",0,0.474908351898193
"F31406",0,0.514339029788971
"F31407",1,0.541571974754333
"F31408",0,0.500053226947784
"F31409",1,0.543753921985626
"F31410",0,0.496068626642227
"F31411",0,0.512647390365601
"F31412",0,0.501555025577545
"F31413",1,0.543753921985626
"F31414",0,0.482261180877686
"F31415",1,0.543753921985626
"F31416",0,0.50496232509613
"F31417",0,0.47698849439621
"F31418",0,0.513874113559723
"F31419",0,0.496068626642227
"F31420",1,0.533480286598206
"F31421",0,0.504574775695801
"F31422",0,0.484129905700684
"F31423",0,0.506957173347473
"F31424",0,0.495631992816925
"F31425",1,0.541571974754333
"F31426",0,0.505390763282776
"F31427",0,0.474908351898193
"F31428",1,0.532326757907867
"F31429",0,0.482305914163589
"F31430",1,0.518167674541473
"F31431",0,0.479592829942703
"F31432",0,0.474096834659576
"F31433",0,0.491507649421692
"F31434",0,0.487614840269089
"F31435",0,0.478925168514252
"F31436",0,0.47412434220314
"F31437",0,0.472755372524261
"F31438",0,0.500470161437988
"F31439",0,0.505003392696381
"F31440",1,0.518167674541473
"F31441",0,0.470444351434708
"F31442",0,0.496068626642227
"F31443",0,0.501555025577545
"F31444",0,0.47561314702034
"F31445",0,0.482338964939117
"F31446",1,0.51600706577301
"F31447",0,0.477921545505524
"F31448",1,0.525530457496643
"F31449",0,0.508480668067932
"F31450",0,0.47097435593605
"F31451",0,0.497611314058304
"F31452",0,0.495079666376114
"F31453",0,0.495079666376114
"F31454",1,0.543753921985626
"F31455",0,0.474908351898193
"F31456",0,0.473847091197968
"F31457",1,0.532706439495087
"F31458",0,0.493370801210403
"F31459",0,0.494536906480789
"F31460",0,0.503453195095062
"F31461",0,0.482261180877686
"F31462",1,0.51600706577301
"F31463",0,0.472755372524261
"F31464",1,0.532326757907867
"F31465",0,0.480571061372757
"F31466",0,0.484129905700684
"F31467",0,0.494672805070877
"F31468",1,0.533480286598206
"F31469",0,0.484129905700684
"F31470",1,0.533480286598206
"F31471",0,0.495516091585159
"F31472",0,0.497108399868011
"F31473",0,0.506411731243134
"F31474",0,0.484129905700684
"F31475",0,0.471076905727386
"F31476",1,0.533480286598206
"F31477",0,0.47698849439621
"F31478",0,0.495079666376114
"F31479",1,0.543753921985626
"F31480",0,0.47561314702034
"F31481",0,0.472755372524261
"F31482",0,0.471076905727386
"F31483",0,0.472755372524261
"F31484",0,0.47561314702034
"F31485",0,0.498383283615112
"F31486",0,0.505003392696381
"F31487",0,0.494259566068649
"F31488",1,0.543753921985626
"F31489",0,0.501581609249115
"F31490",1,0.533480286598206
"F31491",1,0.518167674541473
"F31492",0,0.513731718063354
"F31493",1,0.51600706577301
"F31494",0,0.494259566068649
"F31495",0,0.512476742267609
"F31496",0,0.496130436658859
"F31497",0,0.493370801210403
"F31498",0,0.490553498268127
"F31499",0,0.494461178779602
"F31500",0,0.493963450193405
"F31501",0,0.472766548395157
"F31502",1,0.543753921985626
"F31503",0,0.484786957502365
"F31504",1,0.533480286598206
"F31505",0,0.496068626642227
"F31506",0,0.472766548395157
"F31507",0,0.484129905700684
"F31508",1,0.515968024730682
"F31509",0,0.47561314702034
"F31510",0,0.514814496040344
"F31511",0,0.504187285900116
"F31512",0,0.491691738367081
"F31513",1,0.51600706577301
"F31514",0,0.487614840269089
"F31515",1,0.533480286598206
"F31516",1,0.533480286598206
"F31517",0,0.478880882263184
"F31518",0,0.475291073322296
"F31519",0,0.484129905700684
"F31520",1,0.518167674541473
"F31521",1,0.518167674541473
"F31522",0,0.481888115406036
"F31523",1,0.541571974754333
"F31524",0,0.505003392696381
"F31525",1,0.543753921985626
"F31526",0,0.503453195095062
"F31527",1,0.51600706577301
"F31528",0,0.513731718063354
"F31529",0,0.510807812213898
"F31530",0,0.474908351898193
"F31531",0,0.511444866657257
"F31532",1,0.543753921985626
"F31533",0,0.495079666376114
"F31534",1,0.528253197669983
"F31535",0,0.508309960365295
"F31536",0,0.50715970993042
"F31537",1,0.543753921985626
"F31538",0,0.470444351434708
"F31539",0,0.487614840269089
"F31540",0,0.472755372524261
"F31541",0,0.472766548395157
"F31542",1,0.540427625179291
"F31543",1,0.534061670303345
"F31544",0,0.47412434220314
"F31545",0,0.498705238103867
"F31546",0,0.470444351434708
"F31547",0,0.473141938447952
"F31548",0,0.495079666376114
"F31549",1,0.521446168422699
"F31550",0,0.495631992816925
"F31551",1,0.541571974754333
"F31552",1,0.520162105560303
"F31553",0,0.514339029788971
"F31554",1,0.543753921985626
"F31555",1,0.543753921985626
"F31556",0,0.50044059753418
"F31557",1,0.520783543586731
"F31558",0,0.474908351898193
"F31559",0,0.485609292984009
"F31560",1,0.529511392116547
"F31561",0,0.470444351434708
"F31562",0,0.482338964939117
"F31563",1,0.543753921985626
"F31564",1,0.533480286598206
"F31565",1,0.51600706577301
"F31566",0,0.484129905700684
"F31567",0,0.512005031108856
"F31568",0,0.484129905700684
"F31569",1,0.51600706577301
"F31570",0,0.493370801210403
"F31571",0,0.499026894569397
"F31572",0,0.48774191737175
"F31573",0,0.502653002738953
"F31574",0,0.493984878063202
"F31575",0,0.506416380405426
"F31576",1,0.51600706577301
"F31577",0,0.484129905700684
"F31578",1,0.533480286598206
"F31579",0,0.474908351898193
"F31580",1,0.51600706577301
"F31581",1,0.533480286598206
"F31582",0,0.472766548395157
"F31583",0,0.484129905700684
"F31584",0,0.501555025577545
"F31585",0,0.514477670192719
"F31586",1,0.543753921985626
"F31587",0,0.504492938518524
"F31588",0,0.494677811861038
"F31589",1,0.532706439495087
"F31590",0,0.472766548395157
"F31591",0,0.483168333768845
"F31592",0,0.472766548395157
"F31593",0,0.483168333768845
"F31594",0,0.482338964939117
"F31595",1,0.51600706577301
"F31596",1,0.533480286598206
"F31597",0,0.496068626642227
"F31598",0,0.493370801210403
"F31599",0,0.494259566068649
"F31600",0,0.470269650220871
"F31601",0,0.482261180877686
"F31602",0,0.482338964939117
"F31603",0,0.502993583679199
"F31604",0,0.472755372524261
"F31605",1,0.51600706577301
"F31606",0,0.496246248483658
"F31607",0,0.511057376861572
"F31608",0,0.472755372524261
"F31609",0,0.47561314702034
"F31610",0,0.502993583679199
"F31611",0,0.472755372524261
"F31612",0,0.484129905700684
"F31613",0,0.506803750991821
"F31614",0,0.494461178779602
"F31615",1,0.543753921985626
"F31616",0,0.474654406309128
"F31617",0,0.472766548395157
"F31618",0,0.487614840269089
"F31619",0,0.47412434220314
"F31620",1,0.532326757907867
"F31621",0,0.481632679700851
"F31622",0,0.495079666376114
"F31623",0,0.471076905727386
"F31624",0,0.472766548395157
"F31625",0,0.47561314702034
"F31626",0,0.502179563045502
"F31627",0,0.486208617687225
"F31628",0,0.497108399868011
"F31629",0,0.484129905700684
"F31630",1,0.516769647598267
"F31631",0,0.473847091197968
"F31632",0,0.494259566068649
"F31633",1,0.543753921985626
"F31634",0,0.493370801210403
"F31635",1,0.541571974754333
"F31636",1,0.515148222446442
"F31637",1,0.519324600696564
"F31638",1,0.532706439495087
"F31639",0,0.470269650220871
"F31640",0,0.495909333229065
"F31641",0,0.472766548395157
"F31642",0,0.493370801210403
"F31643",0,0.484648019075394
"F31644",1,0.51600706577301
"F31645",1,0.543753921985626
"F31646",0,0.487345278263092
"F31647",1,0.532326757907867
"F31648",0,0.491691738367081
"F31649",0,0.501555025577545
"F31650",0,0.472766548395157
"F31651",0,0.473141938447952
"F31652",1,0.518167674541473
"F31653",0,0.493984878063202
"F31654",0,0.476408153772354
"F31655",0,0.474908351898193
"F31656",1,0.533480286598206
"F31657",0,0.470444351434708
"F31658",0,0.487614840269089
"F31659",0,0.477795839309692
"F31660",1,0.543753921985626
"F31661",1,0.518167674541473
"F31662",0,0.470269650220871
"F31663",0,0.474908351898193
"F31664",1,0.51600706577301
"F31665",0,0.471076905727386
"F31666",1,0.543753921985626
"F31667",1,0.516674339771271
"F31668",0,0.49693638086319
"F31669",0,0.51273238658905
"F31670",0,0.495079666376114
"F31671",0,0.512647390365601
"F31672",0,0.477795839309692
"F31673",0,0.482261180877686
"F31674",0,0.472766548395157
"F31675",0,0.475547462701797
"F31676",0,0.487614840269089
"F31677",0,0.484129905700684
"F31678",0,0.472766548395157
"F31679",1,0.533480286598206
"F31680",0,0.484129905700684
"F31681",1,0.532706439495087
"F31682",0,0.505956172943115
"F31683",0,0.484129905700684
"F31684",0,0.494873702526093
"F31685",1,0.543753921985626
"F31686",0,0.496606528759003
"F31687",0,0.472766548395157
"F31688",0,0.47561314702034
"F31689",0,0.514814496040344
"F31690",0,0.499710023403168
"F31691",0,0.473949670791626
"F31692",0,0.495079666376114
"F31693",0,0.49713522195816
"F31694",0,0.472766548395157
"F31695",0,0.482261180877686
"F31696",0,0.485609292984009
"F31697",1,0.518167674541473
"F31698",1,0.533480286598206
"F31699",0,0.493370801210403
"F31700",0,0.473141938447952
"F31701",0,0.505988001823425
"F31702",1,0.543753921985626
"F31703",1,0.51600706577301
"F31704",1,0.541571974754333
"F31705",0,0.47561314702034
"F31706",0,0.484129905700684
"F31707",0,0.494984894990921
"F31708",1,0.532706439495087
"F31709",0,0.495079666376114
"F31710",0,0.497272312641144
"F31711",0,0.470444351434708
"F31712",1,0.533480286598206
"F31713",0,0.511444866657257
"F31714",1,0.543753921985626
"F31715",1,0.543753921985626
"F31716",0,0.47097435593605
"F31717",0,0.47700446844101
"F31718",0,0.493370801210403
"F31719",0,0.514323532581329
"F31720",1,0.51600706577301
"F31721",0,0.514477670192719
"F31722",1,0.533480286598206
"F31723",0,0.472755372524261
"F31724",0,0.495079666376114
"F31725",0,0.504187285900116
"F31726",0,0.484786957502365
"F31727",0,0.482261180877686
"F31728",0,0.493984878063202
"F31729",0,0.486208617687225
"F31730",0,0.505003392696381
"F31731",0,0.493370801210403
"F31732",0,0.495079666376114
"F31733",0,0.475547462701797
"F31734",0,0.497272312641144
"F31735",1,0.532326757907867
"F31736",0,0.492149233818054
"F31737",0,0.486208617687225
"F31738",0,0.495631992816925
"F31739",0,0.482338964939117
"F31740",0,0.508480668067932
"F31741",0,0.495631992816925
"F31742",0,0.474908351898193
"F31743",0,0.49693638086319
"F31744",0,0.482261180877686
"F31745",0,0.494259566068649
"F31746",0,0.504187285900116
"F31747",1,0.533480286598206
"F31748",0,0.495079666376114
"F31749",0,0.494117319583893
"F31750",0,0.475547462701797
"F31751",0,0.49713522195816
"F31752",1,0.532706439495087
"F31753",0,0.480571061372757
"F31754",0,0.478175610303879
"F31755",0,0.474908351898193
"F31756",0,0.482848674058914
"F31757",1,0.528319358825684
"F31758",0,0.472755372524261
"F31759",0,0.484129905700684
"F31760",0,0.487614840269089
"F31761",1,0.515525996685028
"F31762",1,0.515138924121857
"F31763",1,0.518167674541473
"F31764",0,0.500470161437988
"F31765",0,0.505643486976624
"F31766",1,0.541571974754333
"F31767",1,0.515583634376526
"F31768",0,0.497611314058304
"F31769",1,0.51600706577301
"F31770",0,0.496068626642227
"F31771",0,0.496246248483658
"F31772",0,0.495079666376114
"F31773",1,0.533480286598206
"F31774",1,0.51600706577301
"F31775",1,0.541571974754333
"F31776",0,0.470269650220871
"F31777",0,0.478501498699188
"F31778",0,0.473141938447952
"F31779",0,0.501581609249115
"F31780",1,0.515968024730682
"F31781",0,0.472755372524261
"F31782",1,0.51600706577301
"F31783",0,0.475729554891586
"F31784",1,0.519324600696564
"F31785",0,0.513945937156677
"F31786",1,0.543753921985626
"F31787",0,0.514323532581329
"F31788",0,0.484129905700684
"F31789",0,0.48319336771965
"F31790",0,0.472755372524261
"F31791",1,0.518167674541473
"F31792",1,0.51600706577301
"F31793",0,0.48087403178215
"F31794",0,0.494259566068649
"F31795",0,0.474908351898193
"F31796",0,0.477428287267685
"F31797",0,0.494984894990921
"F31798",0,0.512005031108856
"F31799",1,0.515968024730682
"F31800",0,0.474908351898193
"F31801",0,0.511444866657257
"F31802",0,0.502993583679199
"F31803",0,0.500521898269653
"F31804",0,0.496068626642227
"F31805",0,0.512053608894348
"F31806",0,0.47412434220314
"F31807",0,0.493984878063202
"F31808",1,0.51600706577301
"F31809",0,0.498705238103867
"F31810",1,0.543753921985626
"F31811",1,0.51600706577301
"F31812",1,0.532706439495087
"F31813",1,0.52547812461853
"F31814",0,0.47412434220314
"F31815",0,0.505390763282776
"F31816",0,0.481659352779388
"F31817",1,0.532706439495087
"F31818",0,0.478880882263184
"F31819",1,0.541571974754333
"F31820",0,0.482261180877686
"F31821",0,0.487345278263092
"F31822",0,0.486208617687225
"F31823",1,0.518167674541473
"F31824",0,0.494259566068649
"F31825",0,0.514339029788971
"F31826",0,0.487614840269089
"F31827",0,0.473998427391052
"F31828",0,0.504656851291656
"F31829",1,0.523460447788239
"F31830",0,0.503453195095062
"F31831",0,0.503472208976746
"F31832",0,0.496068626642227
"F31833",1,0.533480286598206
"F31834",0,0.474483102560043
"F31835",0,0.498124986886978
"F31836",0,0.49376854300499
"F31837",0,0.474908351898193
"F31838",1,0.518167674541473
"F31839",0,0.484129905700684
"F31840",0,0.514339029788971
"F31841",0,0.510670125484467
"F31842",1,0.532706439495087
"F31843",0,0.495913982391357
"F31844",0,0.514814496040344
"F31845",0,0.513945937156677
"F31846",0,0.493370801210403
"F31847",0,0.487614840269089
"F31848",0,0.493489682674408
"F31849",0,0.487614840269089
